51,3817474,105
105,38174,51
52,38174,105
105,38174,52
37953,38174,150
150,38174,37953
39348,106,19
19,106,39348
38442,37378,39348
39348,37378,38442
93,35,105
105,35,93
101,35,105
105,35,101
67,35,105
105,35,67
39472,35,105
105,35,39472
25,38174,105
105,38174,105
124,148,38294
97,106,105
105,106,97
17,145,105
105,145,17
81,106,105
105,106,81
125,38174,145
145,38174,125
125,106,145
145,106,125
