trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1,13:36:00,13:36:00,10,1,0,0,0.0000
1,13:45:00,13:45:00,2,2,0,0,5.8930
1,13:56:00,13:56:00,39,3,0,0,16.4197
1,14:07:00,14:07:00,55,4,0,0,27.2917
1,14:20:00,14:20:00,9,5,0,0,40.2500
1,14:31:00,14:31:00,71,6,0,0,46.3129
1,14:45:00,14:45:00,28,7,0,0,53.5366
2,25:53:00,25:53:00,10,1,0,0,0.0000
2,26:02:00,26:02:00,2,2,0,0,5.8930
2,26:12:00,26:12:00,39,3,0,0,16.4197
2,26:23:00,26:23:00,55,4,0,0,27.2917
2,26:36:00,26:36:00,9,5,0,0,40.2500
2,26:44:00,26:44:00,71,6,0,0,46.3129
2,26:54:00,26:54:00,28,7,0,0,53.5366
2,27:01:00,27:01:00,43298,8,0,0,57.3994
2,27:26:00,27:26:00,1,9,0,0,67.6538
3,06:39:00,06:39:00,10,1,0,0,0.0000
3,06:48:00,06:48:00,2,2,0,0,5.8930
3,06:59:00,06:59:00,39,3,0,0,16.4197
3,07:10:00,07:10:00,55,4,0,0,27.2917
3,07:23:00,07:23:00,9,5,0,0,40.2500
3,07:31:00,07:31:00,71,6,0,0,46.3129
3,07:41:00,07:41:00,28,7,0,0,53.5366
3,07:48:00,07:48:00,43298,8,0,0,57.3994
3,08:13:00,08:13:00,1,9,0,0,67.6538
4,07:47:00,07:47:00,10,1,0,0,0.0000
4,07:56:00,07:56:00,2,2,0,0,5.8930
4,08:07:00,08:07:00,39,3,0,0,16.4197
4,08:18:00,08:18:00,55,4,0,0,27.2917
4,08:31:00,08:31:00,9,5,0,0,40.2500
4,08:39:00,08:39:00,71,6,0,0,46.3129
4,08:49:00,08:49:00,28,7,0,0,53.5366
4,08:56:00,08:56:00,43298,8,0,0,57.3994
4,09:21:00,09:21:00,1,9,0,0,67.6538
5,08:53:00,08:53:00,10,1,0,0,0.0000
5,09:02:00,09:02:00,2,2,0,0,5.8930
5,09:13:00,09:13:00,39,3,0,0,16.4197
5,09:24:00,09:24:00,55,4,0,0,27.2917
5,09:37:00,09:37:00,9,5,0,0,40.2500
5,09:45:00,09:45:00,71,6,0,0,46.3129
5,09:55:00,09:55:00,28,7,0,0,53.5366
5,10:02:00,10:02:00,43298,8,0,0,57.3994
5,10:27:00,10:27:00,1,9,0,0,67.6538
6,10:55:00,10:55:00,10,1,0,0,0.0000
6,11:04:00,11:04:00,2,2,0,0,5.8930
6,11:15:00,11:15:00,39,3,0,0,16.4197
6,11:30:00,11:30:00,55,4,0,0,27.2917
6,11:43:00,11:43:00,9,5,0,0,40.2500
6,11:50:00,11:50:00,71,6,0,0,46.3129
6,12:01:00,12:01:00,28,7,0,0,53.5366
6,12:08:00,12:08:00,43298,8,0,0,57.3994
6,12:33:00,12:33:00,1,9,0,0,67.6538
7,12:31:00,12:31:00,10,1,0,0,0.0000
7,12:40:00,12:40:00,2,2,0,0,5.8930
7,12:50:00,12:50:00,39,3,0,0,16.4197
7,13:01:00,13:01:00,55,4,0,0,27.2917
7,13:14:00,13:14:00,9,5,0,0,40.2500
7,13:22:00,13:22:00,71,6,0,0,46.3129
7,13:32:00,13:32:00,28,7,0,0,53.5366
7,13:39:00,13:39:00,43298,8,0,0,57.3994
7,14:04:00,14:04:00,1,9,0,0,67.6538
8,14:44:00,14:44:00,10,1,0,0,0.0000
8,14:53:00,14:53:00,2,2,0,0,5.8930
8,15:04:00,15:04:00,39,3,0,0,16.4197
8,15:15:00,15:15:00,55,4,0,0,27.2917
8,15:32:00,15:32:00,9,5,0,0,40.2500
8,15:40:00,15:40:00,71,6,0,0,46.3129
8,15:50:00,15:50:00,28,7,0,0,53.5366
8,15:57:00,15:57:00,43298,8,0,0,57.3994
8,16:22:00,16:22:00,1,9,0,0,67.6538
9,15:40:00,15:40:00,10,1,0,0,0.0000
9,15:49:00,15:49:00,2,2,0,0,5.8930
9,16:00:00,16:00:00,39,3,0,0,16.4197
9,16:11:00,16:11:00,55,4,0,0,27.2917
9,16:24:00,16:24:00,9,5,0,0,40.2500
9,16:31:00,16:31:00,71,6,0,0,46.3129
9,16:42:00,16:42:00,28,7,0,0,53.5366
9,16:49:00,16:49:00,43298,8,0,0,57.3994
9,17:14:00,17:14:00,1,9,0,0,67.6538
10,16:38:00,16:38:00,10,1,0,0,0.0000
10,16:47:00,16:47:00,2,2,0,0,5.8930
10,16:58:00,16:58:00,39,3,0,0,16.4197
10,17:09:00,17:09:00,55,4,0,0,27.2917
10,17:22:00,17:22:00,9,5,0,0,40.2500
10,17:30:00,17:30:00,71,6,0,0,46.3129
10,17:40:00,17:40:00,28,7,0,0,53.5366
10,17:47:00,17:47:00,43298,8,0,0,57.3994
10,18:12:00,18:12:00,1,9,0,0,67.6538
11,17:48:00,17:48:00,10,1,0,0,0.0000
11,17:57:00,17:57:00,2,2,0,0,5.8930
11,18:08:00,18:08:00,39,3,0,0,16.4197
11,18:19:00,18:19:00,55,4,0,0,27.2917
11,18:36:00,18:36:00,9,5,0,0,40.2500
11,18:43:00,18:43:00,71,6,0,0,46.3129
11,18:54:00,18:54:00,28,7,0,0,53.5366
11,19:01:00,19:01:00,43298,8,0,0,57.3994
11,19:26:00,19:26:00,1,9,0,0,67.6538
12,19:44:00,19:44:00,10,1,0,0,0.0000
12,19:53:00,19:53:00,2,2,0,0,5.8930
12,20:04:00,20:04:00,39,3,0,0,16.4197
12,20:15:00,20:15:00,55,4,0,0,27.2917
12,20:32:00,20:32:00,9,5,0,0,40.2500
12,20:43:00,20:43:00,71,6,0,0,46.3129
12,20:53:00,20:53:00,28,7,0,0,53.5366
12,21:00:00,21:00:00,43298,8,0,0,57.3994
12,21:25:00,21:25:00,1,9,0,0,67.6538
13,21:48:00,21:48:00,10,1,0,0,0.0000
13,21:57:00,21:57:00,2,2,0,0,5.8930
13,22:08:00,22:08:00,39,3,0,0,16.4197
13,22:19:00,22:19:00,55,4,0,0,27.2917
13,22:32:00,22:32:00,9,5,0,0,40.2500
13,22:39:00,22:39:00,71,6,0,0,46.3129
13,22:50:00,22:50:00,28,7,0,0,53.5366
13,22:57:00,22:57:00,43298,8,0,0,57.3994
13,23:22:00,23:22:00,1,9,0,0,67.6538
14,24:43:00,24:43:00,10,1,0,0,0.0000
14,24:52:00,24:52:00,2,2,0,0,5.8930
14,25:02:00,25:02:00,39,3,0,0,16.4197
14,25:13:00,25:13:00,55,4,0,0,27.2917
14,25:26:00,25:26:00,9,5,0,0,40.2500
14,25:34:00,25:34:00,71,6,0,0,46.3129
14,25:45:00,25:45:00,28,7,0,0,53.5366
14,25:55:00,25:55:00,43298,8,0,0,57.3994
14,26:21:00,26:21:00,1,9,0,0,67.6538
15,04:33:00,04:33:00,10,1,0,0,0.0000
15,04:42:00,04:42:00,2,2,0,0,5.8930
15,04:52:00,04:52:00,39,3,0,0,16.4197
15,05:02:00,05:02:00,55,4,0,0,27.2917
15,05:15:00,05:15:00,9,5,0,0,40.2500
15,05:22:00,05:22:00,71,6,0,0,46.3129
15,05:32:00,05:32:00,28,7,0,0,53.5366
15,05:39:00,05:39:00,43298,8,0,0,57.3994
15,06:04:00,06:04:00,1,9,0,0,67.6538
16,06:40:00,06:40:00,10,1,0,0,0.0000
16,06:49:00,06:49:00,2,2,0,0,5.8930
16,07:00:00,07:00:00,39,3,0,0,16.4197
16,07:11:00,07:11:00,55,4,0,0,27.2917
16,07:28:00,07:28:00,9,5,0,0,40.2500
16,07:36:00,07:36:00,71,6,0,0,46.3129
16,07:46:00,07:46:00,28,7,0,0,53.5366
16,07:53:00,07:53:00,43298,8,0,0,57.3994
16,08:18:00,08:18:00,1,9,0,0,67.6538
17,08:53:00,08:53:00,10,1,0,0,0.0000
17,09:02:00,09:02:00,2,2,0,0,5.8930
17,09:13:00,09:13:00,39,3,0,0,16.4197
17,09:24:00,09:24:00,55,4,0,0,27.2917
17,09:37:00,09:37:00,9,5,0,0,40.2500
17,09:45:00,09:45:00,71,6,0,0,46.3129
17,09:55:00,09:55:00,28,7,0,0,53.5366
17,10:02:00,10:02:00,43298,8,0,0,57.3994
17,10:27:00,10:27:00,1,9,0,0,67.6538
18,11:18:00,11:18:00,10,1,0,0,0.0000
18,11:27:00,11:27:00,2,2,0,0,5.8930
18,11:38:00,11:38:00,39,3,0,0,16.4197
18,11:49:00,11:49:00,55,4,0,0,27.2917
18,12:02:00,12:02:00,9,5,0,0,40.2500
18,12:09:00,12:09:00,71,6,0,0,46.3129
18,12:20:00,12:20:00,28,7,0,0,53.5366
18,12:27:00,12:27:00,43298,8,0,0,57.3994
18,12:52:00,12:52:00,1,9,0,0,67.6538
19,12:29:00,12:29:00,10,1,0,0,0.0000
19,12:38:00,12:38:00,2,2,0,0,5.8930
19,12:48:00,12:48:00,39,3,0,0,16.4197
19,12:59:00,12:59:00,55,4,0,0,27.2917
19,13:12:00,13:12:00,9,5,0,0,40.2500
19,13:20:00,13:20:00,71,6,0,0,46.3129
19,13:30:00,13:30:00,28,7,0,0,53.5366
19,13:37:00,13:37:00,43298,8,0,0,57.3994
19,14:02:00,14:02:00,1,9,0,0,67.6538
20,14:46:00,14:46:00,10,1,0,0,0.0000
20,14:55:00,14:55:00,2,2,0,0,5.8930
20,15:06:00,15:06:00,39,3,0,0,16.4197
20,15:17:00,15:17:00,55,4,0,0,27.2917
20,15:30:00,15:30:00,9,5,0,0,40.2500
20,15:38:00,15:38:00,71,6,0,0,46.3129
20,15:51:00,15:51:00,28,7,0,0,53.5366
20,15:58:00,15:58:00,43298,8,0,0,57.3994
20,16:22:00,16:22:00,1,9,0,0,67.6538
21,15:36:00,15:36:00,10,1,0,0,0.0000
21,15:45:00,15:45:00,2,2,0,0,5.8930
21,15:56:00,15:56:00,39,3,0,0,16.4197
21,16:07:00,16:07:00,55,4,0,0,27.2917
21,16:24:00,16:24:00,9,5,0,0,40.2500
21,16:32:00,16:32:00,71,6,0,0,46.3129
21,16:42:00,16:42:00,28,7,0,0,53.5366
21,16:49:00,16:49:00,43298,8,0,0,57.3994
21,17:14:00,17:14:00,1,9,0,0,67.6538
22,16:42:00,16:42:00,10,1,0,0,0.0000
22,16:51:00,16:51:00,2,2,0,0,5.8930
22,17:02:00,17:02:00,39,3,0,0,16.4197
22,17:13:00,17:13:00,55,4,0,0,27.2917
22,17:26:00,17:26:00,9,5,0,0,40.2500
22,17:34:00,17:34:00,71,6,0,0,46.3129
22,17:44:00,17:44:00,28,7,0,0,53.5366
22,17:51:00,17:51:00,43298,8,0,0,57.3994
22,18:16:00,18:16:00,1,9,0,0,67.6538
23,17:52:00,17:52:00,10,1,0,0,0.0000
23,18:01:00,18:01:00,2,2,0,0,5.8930
23,18:12:00,18:12:00,39,3,0,0,16.4197
23,18:23:00,18:23:00,55,4,0,0,27.2917
23,18:41:00,18:41:00,9,5,0,0,40.2500
23,18:48:00,18:48:00,71,6,0,0,46.3129
23,18:59:00,18:59:00,28,7,0,0,53.5366
23,19:06:00,19:06:00,43298,8,0,0,57.3994
23,19:30:00,19:30:00,1,9,0,0,67.6538
24,20:10:00,20:10:00,10,1,0,0,0.0000
24,20:19:00,20:19:00,2,2,0,0,5.8930
24,20:34:00,20:34:00,39,3,0,0,16.4197
24,20:45:00,20:45:00,55,4,0,0,27.2917
24,20:58:00,20:58:00,9,5,0,0,40.2500
24,21:05:00,21:05:00,71,6,0,0,46.3129
24,21:16:00,21:16:00,28,7,0,0,53.5366
24,21:23:00,21:23:00,43298,8,0,0,57.3994
24,21:48:00,21:48:00,1,9,0,0,67.6538
25,22:42:00,22:42:00,10,1,0,0,0.0000
25,22:51:00,22:51:00,2,2,0,0,5.8930
25,23:02:00,23:02:00,39,3,0,0,16.4197
25,23:13:00,23:13:00,55,4,0,0,27.2917
25,23:26:00,23:26:00,9,5,0,0,40.2500
25,23:37:00,23:37:00,71,6,0,0,46.3129
25,23:47:00,23:47:00,28,7,0,0,53.5366
25,23:54:00,23:54:00,43298,8,0,0,57.3994
25,24:19:00,24:19:00,1,9,0,0,67.6538
26,24:50:00,24:50:00,1,1,0,0,0.0000
26,25:11:00,25:11:00,43298,2,0,0,10.2544
26,25:18:00,25:18:00,28,3,0,0,14.1172
26,25:29:00,25:29:00,71,4,0,0,21.3409
26,25:36:00,25:36:00,9,5,0,0,27.4053
26,25:50:00,25:50:00,55,6,0,0,40.3636
26,26:00:00,26:00:00,39,7,0,0,51.2356
26,26:12:00,26:12:00,2,8,0,0,61.7623
26,26:28:00,26:28:00,10,9,0,0,67.6549
27,09:36:00,09:36:00,55,1,0,0,0.0000
27,09:47:00,09:47:00,39,2,0,0,10.8761
27,09:57:00,09:57:00,2,3,0,0,21.4028
27,10:10:00,10:10:00,10,4,0,0,27.2955
28,07:41:00,07:41:00,28,1,0,0,0.0000
28,07:54:00,07:54:00,71,2,0,0,7.2237
28,08:01:00,08:01:00,9,3,0,0,13.2881
28,08:15:00,08:15:00,55,4,0,0,26.2464
28,08:25:00,08:25:00,39,5,0,0,37.1184
28,08:36:00,08:36:00,2,6,0,0,47.6451
28,08:49:00,08:49:00,10,7,0,0,53.5377
29,05:38:00,05:38:00,1,1,0,0,0.0000
29,05:59:00,05:59:00,43298,2,0,0,10.2544
29,06:06:00,06:06:00,28,3,0,0,14.1172
29,06:16:00,06:16:00,71,4,0,0,21.3409
29,06:23:00,06:23:00,9,5,0,0,27.4053
29,06:36:00,06:36:00,55,6,0,0,40.3636
29,06:47:00,06:47:00,39,7,0,0,51.2356
29,07:01:00,07:01:00,2,8,0,0,61.7623
29,07:15:00,07:15:00,10,9,0,0,67.6549
30,08:58:00,08:58:00,1,1,0,0,0.0000
30,09:19:00,09:19:00,43298,2,0,0,10.2544
30,09:26:00,09:26:00,28,3,0,0,14.1172
30,09:37:00,09:37:00,71,4,0,0,21.3409
30,09:47:00,09:47:00,9,5,0,0,27.4053
30,10:01:00,10:01:00,55,6,0,0,40.3636
30,10:11:00,10:11:00,39,7,0,0,51.2356
30,10:21:00,10:21:00,2,8,0,0,61.7623
30,10:35:00,10:35:00,10,9,0,0,67.6549
31,10:17:00,10:17:00,1,1,0,0,0.0000
31,10:38:00,10:38:00,43298,2,0,0,10.2544
31,10:45:00,10:45:00,28,3,0,0,14.1172
31,10:56:00,10:56:00,71,4,0,0,21.3409
31,11:03:00,11:03:00,9,5,0,0,27.4053
31,11:17:00,11:17:00,55,6,0,0,40.3636
31,11:27:00,11:27:00,39,7,0,0,51.2356
31,11:38:00,11:38:00,2,8,0,0,61.7623
31,11:51:00,11:51:00,10,9,0,0,67.6549
32,12:05:00,12:05:00,1,1,0,0,0.0000
32,12:26:00,12:26:00,43298,2,0,0,10.2544
32,12:33:00,12:33:00,28,3,0,0,14.1172
32,12:44:00,12:44:00,71,4,0,0,21.3409
32,12:51:00,12:51:00,9,5,0,0,27.4053
32,13:12:00,13:12:00,55,6,0,0,40.3636
32,13:23:00,13:23:00,39,7,0,0,51.2356
32,13:33:00,13:33:00,2,8,0,0,61.7623
32,13:43:00,13:43:00,10,9,0,0,67.6549
33,13:42:00,13:42:00,1,1,0,0,0.0000
33,14:03:00,14:03:00,43298,2,0,0,10.2544
33,14:10:00,14:10:00,28,3,0,0,14.1172
33,14:21:00,14:21:00,71,4,0,0,21.3409
33,14:28:00,14:28:00,9,5,0,0,27.4053
33,14:41:00,14:41:00,55,6,0,0,40.3636
33,14:52:00,14:52:00,39,7,0,0,51.2356
33,15:06:00,15:06:00,2,8,0,0,61.7623
33,15:20:00,15:20:00,10,9,0,0,67.6549
34,14:38:00,14:38:00,1,1,0,0,0.0000
34,14:59:00,14:59:00,43298,2,0,0,10.2544
34,15:06:00,15:06:00,28,3,0,0,14.1172
34,15:16:00,15:16:00,71,4,0,0,21.3409
34,15:24:00,15:24:00,9,5,0,0,27.4053
34,15:37:00,15:37:00,55,6,0,0,40.3636
34,15:48:00,15:48:00,39,7,0,0,51.2356
34,16:02:00,16:02:00,2,8,0,0,61.7623
34,16:16:00,16:16:00,10,9,0,0,67.6549
35,16:42:00,16:42:00,1,1,0,0,0.0000
35,17:03:00,17:03:00,43298,2,0,0,10.2544
35,17:10:00,17:10:00,28,3,0,0,14.1172
35,17:21:00,17:21:00,71,4,0,0,21.3409
35,17:32:00,17:32:00,9,5,0,0,27.4053
35,17:45:00,17:45:00,55,6,0,0,40.3636
35,17:56:00,17:56:00,39,7,0,0,51.2356
35,18:10:00,18:10:00,2,8,0,0,61.7623
35,18:24:00,18:24:00,10,9,0,0,67.6549
36,17:41:00,17:41:00,1,1,0,0,0.0000
36,18:02:00,18:02:00,43298,2,0,0,10.2544
36,18:09:00,18:09:00,28,3,0,0,14.1172
36,18:20:00,18:20:00,71,4,0,0,21.3409
36,18:27:00,18:27:00,9,5,0,0,27.4053
36,18:40:00,18:40:00,55,6,0,0,40.3636
36,18:51:00,18:51:00,39,7,0,0,51.2356
36,19:01:00,19:01:00,2,8,0,0,61.7623
36,19:14:00,19:14:00,10,9,0,0,67.6549
37,19:01:00,19:01:00,1,1,0,0,0.0000
37,19:22:00,19:22:00,43298,2,0,0,10.2544
37,19:29:00,19:29:00,28,3,0,0,14.1172
37,19:40:00,19:40:00,71,4,0,0,21.3409
37,19:47:00,19:47:00,9,5,0,0,27.4053
37,20:01:00,20:01:00,55,6,0,0,40.3636
37,20:15:00,20:15:00,39,7,0,0,51.2356
37,20:25:00,20:25:00,2,8,0,0,61.7623
37,20:39:00,20:39:00,10,9,0,0,67.6549
38,19:55:00,19:55:00,1,1,0,0,0.0000
38,20:16:00,20:16:00,43298,2,0,0,10.2544
38,20:23:00,20:23:00,28,3,0,0,14.1172
38,20:34:00,20:34:00,71,4,0,0,21.3409
38,20:41:00,20:41:00,9,5,0,0,27.4053
38,20:54:00,20:54:00,55,6,0,0,40.3636
38,21:05:00,21:05:00,39,7,0,0,51.2356
38,21:15:00,21:15:00,2,8,0,0,61.7623
38,21:29:00,21:29:00,10,9,0,0,67.6549
39,21:52:00,21:52:00,1,1,0,0,0.0000
39,22:13:00,22:13:00,43298,2,0,0,10.2544
39,22:20:00,22:20:00,28,3,0,0,14.1172
39,22:31:00,22:31:00,71,4,0,0,21.3409
39,22:41:00,22:41:00,9,5,0,0,27.4053
39,22:55:00,22:55:00,55,6,0,0,40.3636
39,23:05:00,23:05:00,39,7,0,0,51.2356
39,23:15:00,23:15:00,2,8,0,0,61.7623
39,23:29:00,23:29:00,10,9,0,0,67.6549
40,23:40:00,23:40:00,1,1,0,0,0.0000
40,24:01:00,24:01:00,43298,2,0,0,10.2544
40,24:08:00,24:08:00,28,3,0,0,14.1172
40,24:19:00,24:19:00,71,4,0,0,21.3409
40,24:26:00,24:26:00,9,5,0,0,27.4053
40,24:40:00,24:40:00,55,6,0,0,40.3636
40,24:50:00,24:50:00,39,7,0,0,51.2356
40,25:02:00,25:02:00,2,8,0,0,61.7623
40,25:18:00,25:18:00,10,9,0,0,67.6549
41,05:37:00,05:37:00,1,1,0,0,0.0000
41,05:58:00,05:58:00,43298,2,0,0,10.2544
41,06:06:00,06:06:00,28,3,0,0,14.1172
41,06:16:00,06:16:00,71,4,0,0,21.3409
41,06:24:00,06:24:00,9,5,0,0,27.4053
41,06:37:00,06:37:00,55,6,0,0,40.3636
41,06:48:00,06:48:00,39,7,0,0,51.2356
41,07:02:00,07:02:00,2,8,0,0,61.7623
41,07:16:00,07:16:00,10,9,0,0,67.6549
42,06:31:00,06:31:00,1,1,0,0,0.0000
42,06:52:00,06:52:00,43298,2,0,0,10.2544
42,06:59:00,06:59:00,28,3,0,0,14.1172
42,07:10:00,07:10:00,71,4,0,0,21.3409
42,07:17:00,07:17:00,9,5,0,0,27.4053
42,07:32:00,07:32:00,55,6,0,0,40.3636
42,07:42:00,07:42:00,39,7,0,0,51.2356
42,07:53:00,07:53:00,2,8,0,0,61.7623
42,08:06:00,08:06:00,10,9,0,0,67.6549
43,08:59:00,08:59:00,1,1,0,0,0.0000
43,09:20:00,09:20:00,43298,2,0,0,10.2544
43,09:27:00,09:27:00,28,3,0,0,14.1172
43,09:37:00,09:37:00,71,4,0,0,21.3409
43,09:47:00,09:47:00,9,5,0,0,27.4053
43,10:01:00,10:01:00,55,6,0,0,40.3636
43,10:11:00,10:11:00,39,7,0,0,51.2356
43,10:21:00,10:21:00,2,8,0,0,61.7623
43,10:35:00,10:35:00,10,9,0,0,67.6549
44,11:23:00,11:23:00,1,1,0,0,0.0000
44,11:44:00,11:44:00,43298,2,0,0,10.2544
44,11:51:00,11:51:00,28,3,0,0,14.1172
44,12:02:00,12:02:00,71,4,0,0,21.3409
44,12:12:00,12:12:00,9,5,0,0,27.4053
44,12:26:00,12:26:00,55,6,0,0,40.3636
44,12:36:00,12:36:00,39,7,0,0,51.2356
44,12:50:00,12:50:00,2,8,0,0,61.7623
44,13:03:00,13:03:00,10,9,0,0,67.6549
45,13:45:00,13:45:00,1,1,0,0,0.0000
45,14:06:00,14:06:00,43298,2,0,0,10.2544
45,14:13:00,14:13:00,28,3,0,0,14.1172
45,14:23:00,14:23:00,71,4,0,0,21.3409
45,14:30:00,14:30:00,9,5,0,0,27.4053
45,14:43:00,14:43:00,55,6,0,0,40.3636
45,14:54:00,14:54:00,39,7,0,0,51.2356
45,15:08:00,15:08:00,2,8,0,0,61.7623
45,15:21:00,15:21:00,10,9,0,0,67.6549
46,15:19:00,15:19:00,1,1,0,0,0.0000
46,15:40:00,15:40:00,43298,2,0,0,10.2544
46,15:47:00,15:47:00,28,3,0,0,14.1172
46,15:58:00,15:58:00,71,4,0,0,21.3409
46,16:05:00,16:05:00,9,5,0,0,27.4053
46,16:18:00,16:18:00,55,6,0,0,40.3636
46,16:29:00,16:29:00,39,7,0,0,51.2356
46,16:39:00,16:39:00,2,8,0,0,61.7623
46,16:52:00,16:52:00,10,9,0,0,67.6549
47,16:47:00,16:47:00,1,1,0,0,0.0000
47,17:08:00,17:08:00,43298,2,0,0,10.2544
47,17:15:00,17:15:00,28,3,0,0,14.1172
47,17:26:00,17:26:00,71,4,0,0,21.3409
47,17:36:00,17:36:00,9,5,0,0,27.4053
47,17:50:00,17:50:00,55,6,0,0,40.3636
47,18:00:00,18:00:00,39,7,0,0,51.2356
47,18:14:00,18:14:00,2,8,0,0,61.7623
47,18:28:00,18:28:00,10,9,0,0,67.6549
48,17:46:00,17:46:00,1,1,0,0,0.0000
48,18:07:00,18:07:00,43298,2,0,0,10.2544
48,18:14:00,18:14:00,28,3,0,0,14.1172
48,18:25:00,18:25:00,71,4,0,0,21.3409
48,18:32:00,18:32:00,9,5,0,0,27.4053
48,18:45:00,18:45:00,55,6,0,0,40.3636
48,18:56:00,18:56:00,39,7,0,0,51.2356
48,19:06:00,19:06:00,2,8,0,0,61.7623
48,19:23:00,19:23:00,10,9,0,0,67.6549
49,19:12:00,19:12:00,1,1,0,0,0.0000
49,19:33:00,19:33:00,43298,2,0,0,10.2544
49,19:40:00,19:40:00,28,3,0,0,14.1172
49,19:51:00,19:51:00,71,4,0,0,21.3409
49,19:58:00,19:58:00,9,5,0,0,27.4053
49,20:11:00,20:11:00,55,6,0,0,40.3636
49,20:22:00,20:22:00,39,7,0,0,51.2356
49,20:32:00,20:32:00,2,8,0,0,61.7623
49,20:46:00,20:46:00,10,9,0,0,67.6549
50,20:44:00,20:44:00,1,1,0,0,0.0000
50,21:05:00,21:05:00,43298,2,0,0,10.2544
50,21:12:00,21:12:00,28,3,0,0,14.1172
50,21:23:00,21:23:00,71,4,0,0,21.3409
50,21:30:00,21:30:00,9,5,0,0,27.4053
50,21:44:00,21:44:00,55,6,0,0,40.3636
50,21:54:00,21:54:00,39,7,0,0,51.2356
50,22:05:00,22:05:00,2,8,0,0,61.7623
50,22:18:00,22:18:00,10,9,0,0,67.6549
51,22:50:00,22:50:00,1,1,0,0,0.0000
51,23:11:00,23:11:00,43298,2,0,0,10.2544
51,23:18:00,23:18:00,28,3,0,0,14.1172
51,23:29:00,23:29:00,71,4,0,0,21.3409
51,23:36:00,23:36:00,9,5,0,0,27.4053
51,23:49:00,23:49:00,55,6,0,0,40.3636
51,24:00:00,24:00:00,39,7,0,0,51.2356
51,24:10:00,24:10:00,2,8,0,0,61.7623
51,24:23:00,24:23:00,10,9,0,0,67.6549
52,05:34:00,05:34:00,67,1,0,0,0.0000
52,05:38:00,05:38:00,39472,2,0,0,2.4008
52,05:47:00,05:47:00,35,3,0,0,7.3549
52,05:53:00,05:53:00,34,4,0,0,11.5528
52,05:58:00,05:58:00,96,5,0,0,14.3195
52,06:01:00,06:01:00,20,6,0,0,16.1411
52,06:07:00,06:07:00,147,7,0,0,20.2714
52,06:11:00,06:11:00,69,8,0,0,22.5761
52,06:15:00,06:15:00,98,9,0,0,24.4966
52,06:18:00,06:18:00,39635,10,0,0,25.6390
52,06:21:00,06:21:00,72,11,0,0,27.4263
52,06:27:00,06:27:00,38081,12,0,0,30.3326
52,06:30:00,06:30:00,89,13,0,0,31.2064
52,06:32:00,06:32:00,150,14,0,0,32.3667
52,06:35:00,06:35:00,153,15,0,0,33.2419
52,06:38:00,06:38:00,152,16,0,0,34.1025
52,06:41:00,06:41:00,14,17,0,0,34.7663
52,06:44:00,06:44:00,50,18,0,0,35.3689
52,06:47:00,06:47:00,19,19,0,0,35.9680
52,06:54:00,06:54:00,106,20,0,0,39.7814
52,07:12:00,07:12:00,63,21,0,0,47.5595
53,06:34:00,06:34:00,67,1,0,0,0.0000
53,06:38:00,06:38:00,39472,2,0,0,2.4008
53,06:47:00,06:47:00,35,3,0,0,7.3549
53,06:53:00,06:53:00,34,4,0,0,11.5528
53,06:58:00,06:58:00,96,5,0,0,14.3195
53,07:01:00,07:01:00,20,6,0,0,16.1411
53,07:07:00,07:07:00,147,7,0,0,20.2714
53,07:11:00,07:11:00,69,8,0,0,22.5761
53,07:15:00,07:15:00,98,9,0,0,24.4966
53,07:18:00,07:18:00,39635,10,0,0,25.6390
53,07:21:00,07:21:00,72,11,0,0,27.4263
53,07:27:00,07:27:00,38081,12,0,0,30.3326
53,07:30:00,07:30:00,89,13,0,0,31.2064
53,07:32:00,07:32:00,150,14,0,0,32.3667
53,07:35:00,07:35:00,153,15,0,0,33.2419
53,07:38:00,07:38:00,152,16,0,0,34.1025
53,07:41:00,07:41:00,14,17,0,0,34.7663
53,07:44:00,07:44:00,50,18,0,0,35.3689
53,07:47:00,07:47:00,19,19,0,0,35.9680
53,07:54:00,07:54:00,106,20,0,0,39.7814
53,08:12:00,08:12:00,63,21,0,0,47.5595
54,07:34:00,07:34:00,67,1,0,0,0.0000
54,07:38:00,07:38:00,39472,2,0,0,2.4008
54,07:47:00,07:47:00,35,3,0,0,7.3549
54,07:53:00,07:53:00,34,4,0,0,11.5528
54,07:58:00,07:58:00,96,5,0,0,14.3195
54,08:01:00,08:01:00,20,6,0,0,16.1411
54,08:07:00,08:07:00,147,7,0,0,20.2714
54,08:11:00,08:11:00,69,8,0,0,22.5761
54,08:15:00,08:15:00,98,9,0,0,24.4966
54,08:18:00,08:18:00,39635,10,0,0,25.6390
54,08:21:00,08:21:00,72,11,0,0,27.4263
54,08:27:00,08:27:00,38081,12,0,0,30.3326
54,08:30:00,08:30:00,89,13,0,0,31.2064
54,08:32:00,08:32:00,150,14,0,0,32.3667
54,08:35:00,08:35:00,153,15,0,0,33.2419
54,08:38:00,08:38:00,152,16,0,0,34.1025
54,08:41:00,08:41:00,14,17,0,0,34.7663
54,08:44:00,08:44:00,50,18,0,0,35.3689
54,08:47:00,08:47:00,19,19,0,0,35.9680
54,08:54:00,08:54:00,106,20,0,0,39.7814
54,09:12:00,09:12:00,63,21,0,0,47.5595
55,06:27:00,06:27:00,34,1,0,0,0.0000
