service_id,date,exception_type
21,20131019,1
21,20131026,1
21,20131102,1
21,20131109,1
22,20130905,1
22,20130906,1
22,20130909,1
22,20130910,1
22,20130911,1
22,20130912,1
22,20130913,1
22,20130916,1
22,20130917,1
22,20130918,1
22,20130919,1
22,20130920,1
22,20130923,1
22,20130924,1
22,20130925,1
22,20130926,1
22,20130927,1
22,20130930,1
22,20131001,1
22,20131002,1
22,20131003,1
22,20131004,1
22,20131007,1
22,20131008,1
22,20131009,1
22,20131010,1
22,20131011,1
22,20131014,1
22,20131015,1
22,20131016,1
22,20131017,1
22,20131018,1
22,20131021,1
22,20131022,1
22,20131023,1
22,20131024,1
22,20131025,1
22,20131028,1
22,20131029,1
22,20131030,1
22,20131031,1
22,20131101,1
22,20131104,1
22,20131105,1
22,20131106,1
22,20131107,1
22,20131108,1
22,20131111,1
22,20131112,1
22,20131113,1
22,20131114,1
22,20131115,1
22,20131118,1
22,20131119,1
22,20131120,1
22,20131121,1
22,20131122,1
22,20131125,1
22,20131126,1
22,20131127,1
22,20131128,1
22,20131129,1
22,20131202,1
22,20131203,1
22,20131204,1
22,20131205,1
22,20131206,1
22,20131209,1
22,20131210,1
22,20131211,1
22,20131212,1
22,20131213,1
22,20131216,1
22,20131217,1
22,20131218,1
22,20131219,1
22,20131220,1
22,20131223,1
22,20131224,1
22,20131225,1
22,20131226,1
22,20131227,1
22,20131230,1
22,20131231,1
22,20140101,1
22,20140102,1
22,20140103,1
22,20140106,1
22,20140107,1
22,20140108,1
22,20140109,1
22,20140110,1
22,20140113,1
22,20140114,1
22,20140115,1
22,20140116,1
22,20140117,1
22,20140120,1
22,20140121,1
22,20140122,1
22,20140123,1
22,20140124,1
22,20140127,1
22,20140128,1
22,20140129,1
22,20140130,1
22,20140131,1
22,20140203,1
22,20140204,1
22,20140205,1
22,20140206,1
22,20140207,1
22,20140210,1
22,20140211,1
22,20140212,1
22,20140213,1
22,20140214,1
22,20140217,1
22,20140218,1
22,20140219,1
22,20140220,1
22,20140221,1
22,20140224,1
22,20140225,1
22,20140226,1
22,20140227,1
22,20140228,1
22,20140303,1
23,20130905,1
23,20130906,1
24,20130905,1
24,20130906,1
24,20130909,1
24,20130910,1
24,20130911,1
24,20130912,1
24,20130913,1
24,20130916,1
24,20130917,1
24,20130918,1
24,20130919,1
24,20130920,1
24,20130923,1
24,20130924,1
24,20130925,1
24,20130926,1
24,20130927,1
24,20130930,1
24,20131001,1
24,20131002,1
24,20131003,1
24,20131004,1
25,20131007,1
25,20131008,1
25,20131009,1
25,20131010,1
25,20131011,1
25,20131014,1
25,20131015,1
25,20131016,1
25,20131017,1
25,20131018,1
25,20131021,1
25,20131022,1
25,20131023,1
25,20131024,1
25,20131025,1
25,20131028,1
25,20131029,1
25,20131030,1
25,20131031,1
25,20131101,1
25,20131104,1
25,20131105,1
25,20131106,1
25,20131107,1
25,20131108,1
25,20131111,1
25,20131112,1
25,20131113,1
25,20131114,1
25,20131115,1
26,20130909,1
26,20130910,1
26,20130911,1
26,20130912,1
26,20130913,1
26,20130916,1
26,20130917,1
26,20130918,1
26,20130919,1
26,20130920,1
26,20130923,1
26,20130924,1
26,20130925,1
26,20130926,1
26,20130927,1
26,20130930,1
26,20131001,1
26,20131002,1
26,20131003,1
26,20131004,1
27,20130905,1
28,20130905,1
28,20130909,1
28,20130910,1
28,20130911,1
28,20130912,1
28,20130916,1
28,20130917,1
28,20130918,1
28,20130919,1
28,20130923,1
28,20130924,1
28,20130925,1
28,20130926,1
28,20130930,1
28,20131001,1
28,20131002,1
28,20131003,1
29,20131007,1
29,20131008,1
29,20131009,1
29,20131010,1
29,20131014,1
29,20131015,1
29,20131016,1
29,20131017,1
29,20131021,1
29,20131022,1
29,20131023,1
29,20131024,1
29,20131028,1
29,20131029,1
29,20131030,1
29,20131031,1
29,20131104,1
29,20131105,1
29,20131106,1
29,20131107,1
29,20131111,1
29,20131112,1
29,20131113,1
29,20131114,1
30,20130909,1
30,20130910,1
30,20130911,1
30,20130912,1
30,20130916,1
30,20130917,1
30,20130918,1
30,20130919,1
30,20130923,1
30,20130924,1
30,20130925,1
30,20130926,1
30,20130930,1
30,20131001,1
30,20131002,1
30,20131003,1
31,20130908,1
