13,56,62
13,15,62
13,60,61
13,56,61
13,15,61
13,56,60
13,15,60
13,56,59
13,15,59
13,56,513
13,15,513
13,56,57
13,15,57
13,15,56
13,15,55
13,15,54
13,15,42
13,15,41
13,15,40
13,15,34
13,15,31
13,15,30
13,15,33
13,15,35
13,15,36
13,15,37
13,15,313
13,15,39
13,15,90
13,87,90
13,15,83
13,15,86
13,15,53
13,15,51
13,15,50
13,15,49
13,15,413
13,15,47
13,15,46
13,15,45
13,15,44
13,15,43
13,15,99
13,15,913
13,15,97
13,15,96
13,15,95
13,15,94
13,15,93
13,15,85
13,15,84
13,15,105
13,15,104
13,15,103
13,15,102
13,15,100
13,15,106
13,15,107
13,15,1013
13,15,109
13,15,110
13,15,111
13,15,112
13,15,113
13,15,114
13,15,115
13,15,116
13,15,117
13,15,119
13,15,120
13,15,1113
13,15,119
13,118,119
13,15,120
13,118,120
13,15,121
13,118,121
13,15,122
13,118,122
13,15,123
13,118,123
13,15,124
13,118,124
13,15,125
13,118,125
13,15,126
13,118,126
13,15,127
13,118,127
13,15,1213
13,118,1213
13,15,129
13,118,129
13,15,130
13,118,130
13,15,131
13,118,131
13,15,132
13,118,132
13,15,133
13,118,133
13,15,134
13,118,134
13,15,135
13,118,135
13,15,136
13,118,136
13,15,137
13,118,137
13,15,1313
13,118,1313
13,15,139
13,118,139
67,60,2
67,56,2
67,15,2
66,60,2
66,56,2
66,15,2
65,60,2
65,56,2
65,15,2
64,60,2
64,56,2
64,15,2
63,60,2
63,56,2
63,15,2
62,60,2
62,56,2
62,15,2
61,60,2
61,56,2
61,15,2
60,56,2
60,15,2
59,56,2
59,15,2
58,56,2
58,15,2
57,56,2
57,15,2
56,15,2
55,15,2
54,15,2
42,15,2
41,15,2
40,15,2
34,15,2
31,15,2
30,15,2
33,15,2
35,15,2
36,15,2
37,15,2
38,15,2
39,15,2
90,15,2
90,87,2
23,15,2
26,15,2
53,15,2
51,15,2
50,15,2
49,15,2
48,15,2
47,15,2
46,15,2
45,15,2
44,15,2
43,15,2
99,15,2
98,15,2
97,15,2
96,15,2
95,15,2
94,15,2
93,15,2
25,15,2
24,15,2
105,15,2
104,15,2
103,15,2
102,15,2
100,15,2
106,15,2
107,15,2
108,15,2
109,15,2
110,15,2
111,15,2
112,15,2
113,15,2
114,15,2
115,15,2
116,15,2
117,15,2
119,15,2
120,15,2
118,15,2
119,15,2
119,118,2
120,15,2
120,118,2
121,15,2
121,118,2
122,15,2
122,118,2
123,15,2
123,118,2
124,15,2
124,118,2
125,15,2
125,118,2
126,15,2
126,118,2
127,15,2
127,118,2
128,15,2
128,118,2
129,15,2
129,118,2
130,15,2
130,118,2
131,15,2
131,118,2
132,15,2
132,118,2
133,15,2
133,118,2
134,15,2
134,118,2
135,15,2
135,118,2
136,15,2
136,118,2
137,15,2
137,118,2
138,15,2
138,118,2
139,15,2
139,118,2
2,60,67
2,56,67
2,15,67
2,60,66
2,56,66
2,15,66
2,60,65
2,56,65
2,15,65
2,60,64
2,56,64
2,15,64
2,60,63
2,56,63
2,15,63
2,60,62
2,56,62
2,15,62
2,60,61
2,56,61
2,15,61
2,56,60
2,15,60
2,56,59
2,15,59
2,56,52
2,15,52
2,56,57
2,15,57
2,15,56
2,15,55
2,15,54
2,15,42
2,15,41
2,15,40
2,15,34
2,15,31
2,15,30
2,15,33
2,15,35
2,15,36
2,15,37
2,15,32
2,15,39
2,15,90
2,87,90
2,15,83
2,15,86
2,15,53
2,15,51
2,15,50
2,15,49
2,15,42
2,15,47
2,15,46
2,15,45
2,15,44
2,15,43
2,15,99
2,15,92
2,15,97
2,15,96
2,15,95
2,15,94
2,15,93
2,15,85
2,15,84
2,15,105
2,15,104
2,15,103
2,15,102
2,15,100
2,15,106
2,15,107
2,15,102
2,15,109
2,15,110
2,15,111
2,15,112
2,15,113
2,15,114
2,15,115
2,15,116
2,15,117
2,15,119
2,15,120
2,15,112
2,15,119
2,118,119
2,15,120
2,118,120
2,15,121
2,118,121
2,15,122
2,118,122
2,15,123
2,118,123
2,15,124
2,118,124
2,15,125
2,118,125
2,15,126
2,118,126
2,15,127
2,118,127
2,15,122
2,118,122
2,15,129
2,118,129
2,15,130
2,118,130
2,15,131
2,118,131
2,15,132
2,118,132
2,15,133
2,118,133
2,15,134
2,118,134
2,15,135
2,118,135
2,15,136
2,118,136
2,15,137
2,118,137
2,15,132
2,118,132
2,15,139
2,118,139
67,60,10
67,56,10
67,15,10
66,60,10
66,56,10
66,15,10
65,60,10
65,56,10
65,15,10
64,60,10
64,56,10
64,15,10
63,60,10
63,56,10
63,15,10
62,60,10
62,56,10
62,15,10
61,60,10
61,56,10
61,15,10
60,56,10
60,15,10
59,56,10
59,15,10
58,56,10
58,15,10
57,56,10
57,15,10
56,15,10
55,15,10
54,15,10
42,15,10
41,15,10
40,15,10
34,15,10
31,15,10
30,15,10
33,15,10
35,15,10
36,15,10
37,15,10
38,15,10
39,15,10
90,15,10
90,87,10
103,15,10
106,15,10
53,15,10
51,15,10
50,15,10
49,15,10
48,15,10
47,15,10
46,15,10
45,15,10
44,15,10
43,15,10
99,15,10
98,15,10
97,15,10
96,15,10
95,15,10
94,15,10
93,15,10
105,15,10
104,15,10
105,15,10
104,15,10
103,15,10
102,15,10
100,15,10
106,15,10
107,15,10
108,15,10
109,15,10
110,15,10
111,15,10
112,15,10
113,15,10
114,15,10
115,15,10
116,15,10
117,15,10
119,15,10
120,15,10
118,15,10
119,15,10
119,118,10
120,15,10
120,118,10
121,15,10
121,118,10
122,15,10
122,118,10
123,15,10
123,118,10
124,15,10
124,118,10
125,15,10
125,118,10
126,15,10
126,118,10
127,15,10
127,118,10
128,15,10
128,118,10
129,15,10
129,118,10
130,15,10
130,118,10
131,15,10
131,118,10
132,15,10
132,118,10
133,15,10
133,118,10
134,15,10
134,118,10
135,15,10
135,118,10
136,15,10
136,118,10
137,15,10
137,118,10
138,15,10
138,118,10
139,15,10
139,118,10
10,60,67
10,56,67
10,15,67
10,60,66
10,56,66
10,15,66
10,60,65
10,56,65
10,15,65
10,60,64
10,56,64
10,15,64
10,60,63
10,56,63
10,15,63
10,60,62
10,56,62
10,15,62
10,60,61
10,56,61
10,15,61
10,56,60
10,15,60
10,56,59
10,15,59
10,56,510
10,15,510
10,56,57
10,15,57
10,15,56
10,15,55
10,15,54
10,15,42
10,15,41
10,15,40
10,15,34
10,15,31
10,15,30
10,15,33
10,15,35
10,15,36
10,15,37
10,15,310
10,15,39
10,15,90
10,87,90
10,15,83
10,15,86
10,15,53
10,15,51
10,15,50
10,15,49
10,15,410
10,15,47
10,15,46
10,15,45
10,15,44
10,15,43
10,15,99
10,15,910
10,15,97
10,15,96
10,15,95
10,15,94
10,15,93
10,15,85
10,15,84
10,15,105
10,15,104
10,15,103
10,15,102
10,15,100
10,15,106
10,15,107
10,15,1010
10,15,109
10,15,110
10,15,111
10,15,112
10,15,113
10,15,114
10,15,115
10,15,116
10,15,117
10,15,119
10,15,120
10,15,1110
10,15,119
10,118,119
10,15,120
10,118,120
10,15,121
10,118,121
10,15,122
10,118,122
10,15,123
10,118,123
10,15,124
10,118,124
10,15,125
10,118,125
10,15,126
10,118,126
10,15,127
10,118,127
10,15,1210
10,118,1210
10,15,129
10,118,129
10,15,130
10,118,130
10,15,131
10,118,131
10,15,132
10,118,132
10,15,133
10,118,133
10,15,134
10,118,134
10,15,135
10,118,135
10,15,136
10,118,136
10,15,137
10,118,137
10,15,1310
10,118,1310
10,15,139
10,118,139
67,60,11
67,56,11
67,15,11
66,60,11
66,56,11
66,15,11
65,60,11
65,56,11
65,15,11
64,60,11
64,56,11
64,15,11
63,60,11
63,56,11
63,15,11
62,60,11
62,56,11
62,15,11
61,60,11
61,56,11
61,15,11
60,56,11
60,15,11
59,56,11
59,15,11
58,56,11
58,15,11
57,56,11
57,15,11
56,15,11
55,15,11
54,15,11
42,15,11
41,15,11
40,15,11
34,15,11
31,15,11
30,15,11
33,15,11
35,15,11
36,15,11
37,15,11
38,15,11
39,15,11
90,15,11
90,87,11
113,15,11
116,15,11
53,15,11
51,15,11
50,15,11
49,15,11
48,15,11
47,15,11
46,15,11
45,15,11
44,15,11
43,15,11
99,15,11
98,15,11
97,15,11
96,15,11
95,15,11
94,15,11
93,15,11
115,15,11
114,15,11
105,15,11
104,15,11
103,15,11
102,15,11
100,15,11
106,15,11
107,15,11
108,15,11
109,15,11
110,15,11
111,15,11
112,15,11
113,15,11
114,15,11
115,15,11
116,15,11
117,15,11
119,15,11
120,15,11
118,15,11
119,15,11
119,118,11
120,15,11
120,118,11
121,15,11
121,118,11
122,15,11
122,118,11
123,15,11
123,118,11
124,15,11
124,118,11
125,15,11
125,118,11
126,15,11
126,118,11
127,15,11
127,118,11
128,15,11
128,118,11
129,15,11
129,118,11
130,15,11
130,118,11
131,15,11
131,118,11
132,15,11
132,118,11
133,15,11
133,118,11
134,15,11
134,118,11
135,15,11
135,118,11
136,15,11
136,118,11
137,15,11
137,118,11
138,15,11
138,118,11
139,15,11
139,118,11
11,60,67
11,56,67
11,15,67
11,60,66
11,56,66
11,15,66
11,60,65
11,56,65
11,15,65
11,60,64
11,56,64
11,15,64
11,60,63
11,56,63
11,15,63
11,60,62
11,56,62
11,15,62
11,60,61
11,56,61
11,15,61
11,56,60
11,15,60
11,56,59
11,15,59
11,56,511
11,15,511
11,56,57
11,15,57
11,15,56
11,15,55
11,15,54
11,15,42
11,15,41
11,15,40
11,15,34
11,15,31
11,15,30
11,15,33
11,15,35
11,15,36
11,15,37
11,15,311
11,15,39
11,15,90
11,87,90
11,15,83
11,15,86
11,15,53
11,15,51
11,15,50
11,15,49
11,15,411
11,15,47
11,15,46
11,15,45
11,15,44
11,15,43
11,15,99
11,15,911
11,15,97
11,15,96
11,15,95
11,15,94
11,15,93
11,15,85
11,15,84
11,15,105
11,15,104
11,15,103
11,15,102
11,15,100
11,15,106
11,15,107
11,15,1011
11,15,109
11,15,110
11,15,111
11,15,112
11,15,113
11,15,114
11,15,115
11,15,116
11,15,117
11,15,119
11,15,120
11,15,1111
11,15,119
11,118,119
11,15,120
11,118,120
11,15,121
11,118,121
11,15,122
11,118,122
11,15,123
11,118,123
11,15,124
11,118,124
11,15,125
11,118,125
11,15,126
11,118,126
11,15,127
11,118,127
11,15,1211
11,118,1211
11,15,129
11,118,129
11,15,130
11,118,130
11,15,131
11,118,131
11,15,132
11,118,132
11,15,133
11,118,133
11,15,134
11,118,134
11,15,135
11,118,135
11,15,136
11,118,136
11,15,137
11,118,137
11,15,1311
11,118,1311
11,15,139
11,118,139
67,60,1
67,56,1
67,15,1
66,60,1
66,56,1
66,15,1
65,60,1
65,56,1
65,15,1
64,60,1
64,56,1
64,15,1
63,60,1
63,56,1
63,15,1
62,60,1
62,56,1
62,15,1
61,60,1
61,56,1
61,15,1
60,56,1
60,15,1
59,56,1
59,15,1
58,56,1
58,15,1
57,56,1
57,15,1
56,15,1
55,15,1
54,15,1
42,15,1
41,15,1
40,15,1
34,15,1
31,15,1
30,15,1
33,15,1
35,15,1
36,15,1
37,15,1
38,15,1
39,15,1
90,15,1
90,87,1
13,15,1
16,15,1
53,15,1
51,15,1
50,15,1
49,15,1
48,15,1
47,15,1
46,15,1
45,15,1
44,15,1
43,15,1
99,15,1
98,15,1
97,15,1
96,15,1
95,15,1
94,15,1
93,15,1
15,15,1
14,15,1
105,15,1
104,15,1
103,15,1
102,15,1
100,15,1
106,15,1
107,15,1
108,15,1
109,15,1
110,15,1
111,15,1
112,15,1
113,15,1
114,15,1
115,15,1
116,15,1
117,15,1
119,15,1
120,15,1
118,15,1
119,15,1
119,118,1
120,15,1
120,118,1
121,15,1
121,118,1
122,15,1
122,118,1
123,15,1
123,118,1
124,15,1
124,118,1
125,15,1
125,118,1
126,15,1
126,118,1
127,15,1
127,118,1
128,15,1
128,118,1
129,15,1
129,118,1
130,15,1
130,118,1
131,15,1
131,118,1
132,15,1
132,118,1
133,15,1
133,118,1
134,15,1
134,118,1
135,15,1
135,118,1
136,15,1
136,118,1
137,15,1
137,118,1
138,15,1
138,118,1
139,15,1
139,118,1
1,60,67
1,56,67
1,15,67
1,60,66
1,56,66
1,15,66
1,60,65
1,56,65
1,15,65
1,60,64
1,56,64
1,15,64
1,60,63
1,56,63
1,15,63
1,60,62
1,56,62
1,15,62
1,60,61
1,56,61
1,15,61
1,56,60
1,15,60
1,56,59
1,15,59
1,56,51
1,15,51
1,56,57
1,15,57
1,15,56
1,15,55
1,15,54
1,15,42
1,15,41
1,15,40
1,15,34
1,15,31
1,15,30
1,15,33
1,15,35
1,15,36
1,15,37
1,15,31
1,15,39
1,15,90
1,87,90
1,15,83
1,15,86
1,15,53
1,15,51
1,15,50
1,15,49
1,15,41
1,15,47
1,15,46
1,15,45
1,15,44
1,15,43
1,15,99
1,15,91
1,15,97
1,15,96
1,15,95
1,15,94
1,15,93
1,15,85
1,15,84
1,15,105
1,15,104
1,15,103
1,15,102
1,15,100
1,15,106
1,15,107
1,15,101
1,15,109
1,15,110
1,15,111
1,15,112
1,15,113
1,15,114
1,15,115
1,15,116
1,15,117
1,15,119
1,15,120
1,15,111
1,15,119
1,118,119
1,15,120
1,118,120
1,15,121
1,118,121
1,15,122
1,118,122
1,15,123
1,118,123
1,15,124
1,118,124
1,15,125
1,118,125
1,15,126
1,118,126
1,15,127
1,118,127
1,15,121
1,118,121
1,15,129
1,118,129
1,15,130
1,118,130
1,15,131
1,118,131
1,15,132
1,118,132
1,15,133
1,118,133
1,15,134
1,118,134
1,15,135
1,118,135
1,15,136
1,118,136
1,15,137
1,118,137
1,15,131
1,118,131
1,15,139
1,118,139
67,60,12
67,56,12
67,15,12
66,60,12
66,56,12
66,15,12
65,60,12
65,56,12
65,15,12
64,60,12
64,56,12
64,15,12
63,60,12
63,56,12
63,15,12
62,60,12
62,56,12
62,15,12
61,60,12
61,56,12
61,15,12
60,56,12
60,15,12
59,56,12
59,15,12
58,56,12
58,15,12
57,56,12
57,15,12
56,15,12
55,15,12
54,15,12
42,15,12
41,15,12
40,15,12
34,15,12
31,15,12
30,15,12
33,15,12
35,15,12
36,15,12
37,15,12
38,15,12
39,15,12
90,15,12
90,87,12
123,15,12
126,15,12
53,15,12
51,15,12
50,15,12
49,15,12
48,15,12
47,15,12
46,15,12
45,15,12
44,15,12
43,15,12
99,15,12
98,15,12
97,15,12
96,15,12
95,15,12
94,15,12
93,15,12
125,15,12
124,15,12
105,15,12
104,15,12
103,15,12
102,15,12
100,15,12
106,15,12
107,15,12
108,15,12
109,15,12
110,15,12
111,15,12
112,15,12
113,15,12
114,15,12
115,15,12
116,15,12
117,15,12
119,15,12
120,15,12
118,15,12
119,15,12
119,118,12
120,15,12
120,118,12
121,15,12
121,118,12
122,15,12
122,118,12
123,15,12
123,118,12
124,15,12
124,118,12
125,15,12
125,118,12
126,15,12
126,118,12
127,15,12
127,118,12
128,15,12
128,118,12
129,15,12
129,118,12
130,15,12
130,118,12
131,15,12
131,118,12
132,15,12
132,118,12
133,15,12
133,118,12
134,15,12
134,118,12
135,15,12
135,118,12
136,15,12
136,118,12
137,15,12
137,118,12
138,15,12
138,118,12
139,15,12
139,118,12
12,60,67
12,56,67
12,15,67
12,60,66
12,56,66
12,15,66
12,60,65
12,56,65
12,15,65
12,60,64
12,56,64
12,15,64
12,60,63
12,56,63
12,15,63
12,60,62
12,56,62
12,15,62
12,60,61
12,56,61
12,15,61
12,56,60
12,15,60
12,56,59
12,15,59
12,56,512
12,15,512
12,56,57
12,15,57
12,15,56
12,15,55
12,15,54
12,15,42
12,15,41
12,15,40
12,15,34
12,15,31
12,15,30
12,15,33
12,15,35
12,15,36
12,15,37
12,15,312
12,15,39
12,15,90
12,87,90
12,15,83
12,15,86
12,15,53
12,15,51
12,15,50
12,15,49
12,15,412
12,15,47
12,15,46
12,15,45
12,15,44
12,15,43
12,15,99
12,15,912
12,15,97
12,15,96
12,15,95
12,15,94
12,15,93
12,15,85
12,15,84
12,15,105
12,15,104
12,15,103
12,15,102
12,15,100
12,15,106
12,15,107
12,15,1012
12,15,109
12,15,110
12,15,111
12,15,112
12,15,113
12,15,114
12,15,115
12,15,116
12,15,117
12,15,119
12,15,120
12,15,1112
12,15,119
12,118,119
12,15,120
12,118,120
12,15,121
12,118,121
12,15,122
12,118,122
12,15,123
12,118,123
12,15,124
12,118,124
12,15,125
12,118,125
12,15,126
12,118,126
12,15,127
12,118,127
12,15,1212
12,118,1212
12,15,129
12,118,129
12,15,130
12,118,130
12,15,131
12,118,131
12,15,132
12,118,132
12,15,133
12,118,133
12,15,134
12,118,134
12,15,135
12,118,135
12,15,136
12,118,136
12,15,137
12,118,137
12,15,1312
12,118,1312
12,15,139
12,118,139
