"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"1","GO601_1465","GO601_142","Babylon","2","0","0"
"1","GO601_1465","GO601_143","Penn Station","3","1","1"
"1","GO601_1465","GO601_144","Babylon","4","0","0"
"1","GO601_1465","GO601_145","Penn Station","5","1","1"
"1","GO601_1465","GO601_146","Babylon","6","0","0"
"1","GO601_1465","GO601_147","Penn Station","7","1","1"
"1","GO601_1465","GO601_148","Babylon","8","0","0"
"1","GO601_1465","GO601_149","Penn Station","9","1","1"
"1","GO601_1465","GO601_1411","Penn Station","11","1","2"
"1","GO601_1465","GO601_1412","Babylon","12","0","0"
"1","GO601_1465","GO601_1413","Penn Station","13","1","1"
"1","GO601_1465","GO601_1414","Babylon","14","0","0"
"1","GO601_1465","GO601_1415","Atlantic Terminal","15","1","3"
"1","GO601_1465","GO601_1416","Babylon","16","0","0"
"1","GO601_1465","GO601_1417","Penn Station","17","1","1"
"1","GO601_1465","GO601_1418","Babylon","18","0","0"
